,filename,filepath,label
15,cat01_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat01_aug1(1).mp3,0
16,cat_coll0169.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0169.mp3,0
17,Last_addCat129576Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129576Res_aug1(1).mp3,0
18,Last_addCat129563Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129563Res_aug1(1).mp3,0
19,cat_coll0155.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0155.mp3,0
20,Online_Cat0521Hlp_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0521Hlp_aug1(1).mp3,0
21,YASH_LLT_Help3009_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/YASH_LLT_Help3009_aug1(1).mp3,0
22,Online_Cat0493Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0493Hlp.mp3,0
23,Cat_YoutubeLLT42349.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42349.mp3,0
24,Cat_YoutubeLLT42348.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42348.mp3,0
25,cat_youtube01249_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01249_aug1(1).mp3,0
26,Cat_YoutubeLLT42374.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42374.mp3,0
27,Online_Cat0368ang_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0368ang_aug1(1).mp3,0
28,cat_coll0154.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0154.mp3,0
29,cat_coll0168.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0168.mp3,0
30,Cat_YoutubeLLT42355(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42355(1).mp3,0
31,Online_Cat0385hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0385hlp.mp3,0
32,Last_addCat129572Res.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129572Res.mp3,0
33,car_extcoll0223_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/car_extcoll0223_aug1(1).mp3,0
34,car_extcoll0341_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/car_extcoll0341_aug1(1).mp3,0
35,Last_addCat129581Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129581Res_aug1(1).mp3,0
36,car_extcoll0348.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/car_extcoll0348.mp3,0
37,Cat_YoutubeLLT42369_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42369_aug1(1).mp3,0
38,cat_flickr0193.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_flickr0193.mp3,0
39,cat_youtube01217_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01217_aug1(1).mp3,0
40,cat_flickr0191.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_flickr0191.mp3,0
41,car_extcoll0148.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/car_extcoll0148.mp3,0
42,LastEntry_cat1039Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/LastEntry_cat1039Hlp.mp3,0
43,Cat_YoutubeLLT42381_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42381_aug1(1).mp3,0
44,LastEntry_cat1282Hpy_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/LastEntry_cat1282Hpy_aug1(1).mp3,0
45,Online_Cat0390Hlp_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0390Hlp_aug1(1).mp3,0
46,Online_Cat0385hlp_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0385hlp_aug1(1).mp3,0
47,cat_youtube01202_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01202_aug1(1).mp3,0
48,LastEntry_cat1015Hlp_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/LastEntry_cat1015Hlp_aug1(1).mp3,0
49,cat_coll0154_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0154_aug1(1).mp3,0
50,Edit9006Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Edit9006Hlp.mp3,0
51,cat_coll0156.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0156.mp3,0
52,Last_addCat129564Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129564Res_aug1(1).mp3,0
53,Last_addCat129571Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129571Res_aug1(1).mp3,0
54,Cat_YoutubeLLT42352_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42352_aug1(1).mp3,0
55,cat08_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat08_aug1(1).mp3,0
56,Cat_YoutubeLLT42376.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42376.mp3,0
57,cat_youtube01107_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01107_aug1(1).mp3,0
58,Online_Cat0511Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0511Hlp.mp3,0
59,LastEntry_cat1282Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/LastEntry_cat1282Hlp.mp3,0
60,cat_youtube01250.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01250.mp3,0
61,Online_Cat0544Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0544Hlp.mp3,0
62,cat14_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat14_aug1(1).mp3,0
63,Cat_YoutubeLLT42388.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42388.mp3,0
64,Cat_YoutubeLLT42457_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42457_aug1(1).mp3,0
65,Last_addCat129579Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129579Res_aug1(1).mp3,0
66,cat_coll0157.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0157.mp3,0
67,cat_coll0148_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0148_aug1(1).mp3,0
68,Last_addCat129581Res.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129581Res.mp3,0
69,car_extcoll0338_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/car_extcoll0338_aug1(1).mp3,0
70,cat_coll0166_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0166_aug1(1).mp3,0
71,car_extcoll0348_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/car_extcoll0348_aug1(1).mp3,0
72,Last_addCat129586Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129586Res_aug1(1).mp3,0
73,cat_flickr0190.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_flickr0190.mp3,0
74,cat_flickr0194.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_flickr0194.mp3,0
75,LastEntry_cat1037Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/LastEntry_cat1037Hlp.mp3,0
76,car_extcoll0146_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/car_extcoll0146_aug1(1).mp3,0
77,Last_addCat129578Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129578Res_aug1(1).mp3,0
78,YASH_LLT_Help3005_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/YASH_LLT_Help3005_aug1(1).mp3,0
79,cat_coll0151_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0151_aug1(1).mp3,0
80,Cat_YoutubeLLT42327_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42327_aug1(1).mp3,0
81,Edit9008Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Edit9008Hlp.mp3,0
82,cat_youtube01207_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01207_aug1(1).mp3,0
83,cat_coll0147.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0147.mp3,0
84,Last_addCat129587Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129587Res_aug1(1).mp3,0
85,Online_Cat0501Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0501Hlp.mp3,0
86,cat_coll0153.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0153.mp3,0
87,Cat_YoutubeLLT42384_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42384_aug1(1).mp3,0
88,car_extcoll0351_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/car_extcoll0351_aug1(1).mp3,0
89,cat_youtube01241.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01241.mp3,0
90,LastEntry_cat1283Hpy_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/LastEntry_cat1283Hpy_aug1(1).mp3,0
91,Online_Cat0475Hpy_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0475Hpy_aug1(1).mp3,0
92,cat_coll0152.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0152.mp3,0
93,Online_Cat0329hpy (2)_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0329hpy (2)_aug1(1).mp3,0
94,Last_addCat129583Res.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129583Res.mp3,0
95,Last_addCat129570Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129570Res_aug1(1).mp3,0
96,Last_addCat129565Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129565Res_aug1(1).mp3,0
97,cat11_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat11_aug1(1).mp3,0
98,Cat_YoutubeLLT42452_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42452_aug1(1).mp3,0
99,cat_flickr0195.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_flickr0195.mp3,0
100,cat_flickr0183.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_flickr0183.mp3,0
101,cat_youtube01250_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01250_aug1(1).mp3,0
102,cat_flickr0197.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_flickr0197.mp3,0
103,Edit9098Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Edit9098Hlp.mp3,0
104,cat_flickr01295_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_flickr01295_aug1(1).mp3,0
105,LastEntry_cat1284Hpy.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/LastEntry_cat1284Hpy.mp3,0
106,cat04_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat04_aug1(1).mp3,0
107,Online_Cat0325hpy.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0325hpy.mp3,0
108,Online_Cat0358hpy.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0358hpy.mp3,0
109,cat_coll0150.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0150.mp3,0
110,cat_flickr0197_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_flickr0197_aug1(1).mp3,0
111,Cat_YoutubeLLT42373(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42373(1).mp3,0
112,cat_coll0176_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0176_aug1(1).mp3,0
113,cat_coll0178.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0178.mp3,0
114,Edit9094Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Edit9094Hlp.mp3,0
115,Last_addCat129580Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129580Res_aug1(1).mp3,0
116,Online_Cat0325hpy_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0325hpy_aug1(1).mp3,0
117,Cat_YoutubeLLT42370_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42370_aug1(1).mp3,0
118,Cat_YoutubeLLT42370.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42370.mp3,0
119,Online_Cat0544Hlp_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0544Hlp_aug1(1).mp3,0
120,cat_youtube01212_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01212_aug1(1).mp3,0
121,cat_youtube01242.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01242.mp3,0
122,Last_addCat129588Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129588Res_aug1(1).mp3,0
123,car_extcoll0344_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/car_extcoll0344_aug1(1).mp3,0
124,cat_coll0179.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0179.mp3,0
125,Last_addCat129570Res.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129570Res.mp3,0
126,cat_coll0151.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_coll0151.mp3,0
127,cat_149.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_149.mp3,0
128,LastEntry_cat1284Hpy_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/LastEntry_cat1284Hpy_aug1(1).mp3,0
129,cat_youtube01108.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_youtube01108.mp3,0
130,Last_addCat274Hpy.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat274Hpy.mp3,0
131,cat18_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat18_aug1(1).mp3,0
132,Cat_YoutubeLLT42342_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42342_aug1(1).mp3,0
133,Last_addCat129562Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129562Res_aug1(1).mp3,0
134,Last_addCat129577Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129577Res_aug1(1).mp3,0
135,Last_addCat129562Res.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129562Res.mp3,0
136,cat_flickr0196.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/cat_flickr0196.mp3,0
137,YASH_LLT_Help3010_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/YASH_LLT_Help3010_aug1(1).mp3,0
138,Cat_YoutubeLLT42341_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42341_aug1(1).mp3,0
139,Online_Cat0521Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Online_Cat0521Hlp.mp3,0
140,Last_addCat129587Res.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129587Res.mp3,0
141,Cat_YoutubeLLT42458_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Cat_YoutubeLLT42458_aug1(1).mp3,0
142,Last_addCat129582Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/folder/Sound/Paining/Last_addCat129582Res_aug1(1).mp3,0
