,filename,filepath,label
86,cat_coll0153.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_coll0153.npy,0
87,Cat_YoutubeLLT42384_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Cat_YoutubeLLT42384_aug1(1).npy,0
88,car_extcoll0351_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/car_extcoll0351_aug1(1).npy,0
89,cat_youtube01241.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_youtube01241.npy,0
90,LastEntry_cat1283Hpy_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/LastEntry_cat1283Hpy_aug1(1).npy,0
91,Online_Cat0475Hpy_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Online_Cat0475Hpy_aug1(1).npy,0
92,cat_coll0152.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_coll0152.npy,0
93,Online_Cat0329hpy (2)_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Online_Cat0329hpy (2)_aug1(1).npy,0
94,Last_addCat129583Res.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat129583Res.npy,0
95,Last_addCat129570Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat129570Res_aug1(1).npy,0
96,Last_addCat129565Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat129565Res_aug1(1).npy,0
97,cat11_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat11_aug1(1).npy,0
98,Cat_YoutubeLLT42452_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Cat_YoutubeLLT42452_aug1(1).npy,0
99,cat_flickr0195.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_flickr0195.npy,0
100,cat_flickr0183.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_flickr0183.npy,0
101,cat_youtube01250_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_youtube01250_aug1(1).npy,0
102,cat_flickr0197.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_flickr0197.npy,0
103,Edit9098Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Edit9098Hlp.npy,0
104,cat_flickr01295_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_flickr01295_aug1(1).npy,0
105,LastEntry_cat1284Hpy.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/LastEntry_cat1284Hpy.npy,0
106,cat04_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat04_aug1(1).npy,0
107,Online_Cat0325hpy.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Online_Cat0325hpy.npy,0
108,Online_Cat0358hpy.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Online_Cat0358hpy.npy,0
109,cat_coll0150.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_coll0150.npy,0
110,cat_flickr0197_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_flickr0197_aug1(1).npy,0
111,Cat_YoutubeLLT42373(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Cat_YoutubeLLT42373(1).npy,0
112,cat_coll0176_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_coll0176_aug1(1).npy,0
113,cat_coll0178.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_coll0178.npy,0
114,Edit9094Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Edit9094Hlp.npy,0
115,Last_addCat129580Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat129580Res_aug1(1).npy,0
116,Online_Cat0325hpy_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Online_Cat0325hpy_aug1(1).npy,0
117,Cat_YoutubeLLT42370_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Cat_YoutubeLLT42370_aug1(1).npy,0
118,Cat_YoutubeLLT42370.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Cat_YoutubeLLT42370.npy,0
119,Online_Cat0544Hlp_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Online_Cat0544Hlp_aug1(1).npy,0
120,cat_youtube01212_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_youtube01212_aug1(1).npy,0
121,cat_youtube01242.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_youtube01242.npy,0
122,Last_addCat129588Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat129588Res_aug1(1).npy,0
123,car_extcoll0344_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/car_extcoll0344_aug1(1).npy,0
124,cat_coll0179.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_coll0179.npy,0
125,Last_addCat129570Res.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat129570Res.npy,0
126,cat_coll0151.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_coll0151.npy,0
127,cat_149.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_149.npy,0
128,LastEntry_cat1284Hpy_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/LastEntry_cat1284Hpy_aug1(1).npy,0
129,cat_youtube01108.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_youtube01108.npy,0
130,Last_addCat274Hpy.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat274Hpy.npy,0
131,cat18_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat18_aug1(1).npy,0
132,Cat_YoutubeLLT42342_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Cat_YoutubeLLT42342_aug1(1).npy,0
133,Last_addCat129562Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat129562Res_aug1(1).npy,0
134,Last_addCat129577Res_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat129577Res_aug1(1).npy,0
135,Last_addCat129562Res.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat129562Res.npy,0
136,cat_flickr0196.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/cat_flickr0196.npy,0
137,YASH_LLT_Help3010_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/YASH_LLT_Help3010_aug1(1).npy,0
138,Cat_YoutubeLLT42341_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Cat_YoutubeLLT42341_aug1(1).npy,0
139,Online_Cat0521Hlp.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Online_Cat0521Hlp.npy,0
140,Last_addCat129587Res.mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Last_addCat129587Res.npy,0
141,Cat_YoutubeLLT42458_aug1(1).mp3,/Users/ruiyangchen/Desktop/Course/6366/CSCI6366_GWU/CatSoundClassification/Data/scatter/npy_data/Paining/Cat_YoutubeLLT42458_aug1(1).npy,0
